,username,ms_played,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,UniqueID,track_uri
7327,ozdakaac3d5c3izl7tcrrzu7i,440525,The Best Day (Taylor’s Version),Taylor Swift,Fearless (Taylor's Version),spotify:track:6ON9UuIq49xXY9GPmHIYRp,Taylor Swift:The Best Day (Taylor’s Version),6ON9UuIq49xXY9GPmHIYRp
7328,ozdakaac3d5c3izl7tcrrzu7i,114301,The Outside,Taylor Swift,Taylor Swift,spotify:track:5Tj2MqcFMf60CaGsKbM1aq,Taylor Swift:The Outside,5Tj2MqcFMf60CaGsKbM1aq
7329,ozdakaac3d5c3izl7tcrrzu7i,157583,Cold As You,Taylor Swift,Taylor Swift,spotify:track:569sXXQ7t0jSdqHooi2yqs,Taylor Swift:Cold As You,569sXXQ7t0jSdqHooi2yqs
7330,ozdakaac3d5c3izl7tcrrzu7i,187721,Cold As You,Taylor Swift,Taylor Swift,spotify:track:569sXXQ7t0jSdqHooi2yqs,Taylor Swift:Cold As You,569sXXQ7t0jSdqHooi2yqs
7331,ozdakaac3d5c3izl7tcrrzu7i,200752,The Best Day,Taylor Swift,Fearless,spotify:track:7CjuAoOiSrwWv7wJonAUmw,Taylor Swift:The Best Day,7CjuAoOiSrwWv7wJonAUmw
7332,ozdakaac3d5c3izl7tcrrzu7i,44745,Last Kiss,Taylor Swift,Speak Now,spotify:track:1VCJ7vk3Y2DoJIAEOXe3V8,Taylor Swift:Last Kiss,1VCJ7vk3Y2DoJIAEOXe3V8
7333,ozdakaac3d5c3izl7tcrrzu7i,339429,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Taylor Swift,Red (Taylor's Version),spotify:track:5enxwA8aAbwZbf5qCHORXi,Taylor Swift:All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),5enxwA8aAbwZbf5qCHORXi
7334,ozdakaac3d5c3izl7tcrrzu7i,215901,Cold As You,Taylor Swift,Taylor Swift,spotify:track:569sXXQ7t0jSdqHooi2yqs,Taylor Swift:Cold As You,569sXXQ7t0jSdqHooi2yqs
7335,ozdakaac3d5c3izl7tcrrzu7i,26265,Crazier,Taylor Swift,Hannah Montana The Movie,spotify:track:5vyxXfD5gLlyPxGZMEjtmd,Taylor Swift:Crazier,5vyxXfD5gLlyPxGZMEjtmd
7336,ozdakaac3d5c3izl7tcrrzu7i,57222,The Story Of Us,Taylor Swift,Speak Now,spotify:track:2jt90bYlYDg1lXYWES34LJ,Taylor Swift:The Story Of Us,2jt90bYlYDg1lXYWES34LJ
7337,ozdakaac3d5c3izl7tcrrzu7i,109725,Message In A Bottle (Taylor's Version) (From The Vault),Taylor Swift,Red (Taylor's Version),spotify:track:3z6XUommYDWPHeFhmhhT6j,Taylor Swift:Message In A Bottle (Taylor's Version) (From The Vault),3z6XUommYDWPHeFhmhhT6j
7338,ozdakaac3d5c3izl7tcrrzu7i,140049,Gorgeous,Taylor Swift,reputation,spotify:track:1ZY1PqizIl78geGM4xWlEA,Taylor Swift:Gorgeous,1ZY1PqizIl78geGM4xWlEA
7339,ozdakaac3d5c3izl7tcrrzu7i,88142,Silent Night,Taylor Swift,The Taylor Swift Holiday Collection,spotify:track:1cJkUN5LAotktryx2nPCr7,Taylor Swift:Silent Night,1cJkUN5LAotktryx2nPCr7
7340,ozdakaac3d5c3izl7tcrrzu7i,79854,Oh Come All Ye Faithful,Jess and Gabriel,I'll Be Home,spotify:track:2J54pTZfTqL1MienoCjD9s,Jess and Gabriel:Oh Come All Ye Faithful,2J54pTZfTqL1MienoCjD9s
7341,ozdakaac3d5c3izl7tcrrzu7i,190480,Kool Aid,The Attire,Kool Aid,spotify:track:2P8OOPJd6fgWYhtBauM3nt,The Attire:Kool Aid,2P8OOPJd6fgWYhtBauM3nt
7342,ozdakaac3d5c3izl7tcrrzu7i,120635,Rescue Me,Thirty Seconds To Mars,AMERICA,spotify:track:3yelVZf4p9wDpWjPav5mOn,Thirty Seconds To Mars:Rescue Me,3yelVZf4p9wDpWjPav5mOn
7343,ozdakaac3d5c3izl7tcrrzu7i,9740,Jhoom Barabar Jhoom,Shankar-Ehsaan-Loy,Jhoom Barabar Jhoom,spotify:track:4HfmI5Yisll9PCOjJhtijw,Shankar-Ehsaan-Loy:Jhoom Barabar Jhoom,4HfmI5Yisll9PCOjJhtijw
7344,ozdakaac3d5c3izl7tcrrzu7i,6860,Desi Girl,Vishal-Shekhar,Dostana (Original Motion Picture Soundtrack),spotify:track:3Qpk2qHree1RTH5lZaKnEK,Vishal-Shekhar:Desi Girl,3Qpk2qHree1RTH5lZaKnEK
7345,ozdakaac3d5c3izl7tcrrzu7i,134280,Subha Hone Na De,Pritam,Desi Boyz,spotify:track:6WediUhXDfm8FR3wlM0r3G,Pritam:Subha Hone Na De,6WediUhXDfm8FR3wlM0r3G
7346,ozdakaac3d5c3izl7tcrrzu7i,54090,Mauja Hi Mauja,Pritam,Jab We Met,spotify:track:2iXVckhPy7tP0wV9DvlrjZ,Pritam:Mauja Hi Mauja,2iXVckhPy7tP0wV9DvlrjZ
7347,ozdakaac3d5c3izl7tcrrzu7i,15440,Soni De Nakhre,Wajid,Partner,spotify:track:4tBMbRwLJa5BjwJ6FrBlks,Wajid:Soni De Nakhre,4tBMbRwLJa5BjwJ6FrBlks
7348,ozdakaac3d5c3izl7tcrrzu7i,129050,You're My Love,Shaan,Partner,spotify:track:6D2ZnEZ92wUFTr38YXTCL5,Shaan:You're My Love,6D2ZnEZ92wUFTr38YXTCL5
7349,ozdakaac3d5c3izl7tcrrzu7i,44050,"Ghungroo (From ""War"")",Vishal-Shekhar,"Ghungroo (From ""War"")",spotify:track:0WdbnNKO0Jt4BZACSDQh44,"Vishal-Shekhar:Ghungroo (From ""War"")",0WdbnNKO0Jt4BZACSDQh44
7350,ozdakaac3d5c3izl7tcrrzu7i,5200,"Hawa Hawai 2.0 (From ""Tumhari Sulu"")",Kavita Krishnamurthy,"Hawa Hawai 2.0 (From ""Tumhari Sulu"")",spotify:track:68pyYudVJIEOvr93rCYWSJ,"Kavita Krishnamurthy:Hawa Hawai 2.0 (From ""Tumhari Sulu"")",68pyYudVJIEOvr93rCYWSJ
7351,ozdakaac3d5c3izl7tcrrzu7i,20560,Kala Chashma,Amar Arshi,Baar Baar Dekho,spotify:track:5CSEaABQkS1hoLza0IpK2r,Amar Arshi:Kala Chashma,5CSEaABQkS1hoLza0IpK2r
7352,ozdakaac3d5c3izl7tcrrzu7i,26640,Make Some Noise For The Desi Boyz,Pritam,Desi Boyz,spotify:track:71s7tZo8OGlN3VXyURWLUr,Pritam:Make Some Noise For The Desi Boyz,71s7tZo8OGlN3VXyURWLUr
7353,ozdakaac3d5c3izl7tcrrzu7i,70740,Touch Me,Pritam,Dhoom:2,spotify:track:6Niy4LfcTcvJJkzfLz5W1B,Pritam:Touch Me,6Niy4LfcTcvJJkzfLz5W1B
7354,ozdakaac3d5c3izl7tcrrzu7i,57740,The Wakhra Song,Navv Inder,"The Wakhra Song (From ""Judgementall Hai Kya"")",spotify:track:6N6mJlsjYRV0yoMSPS5JiQ,Navv Inder:The Wakhra Song,6N6mJlsjYRV0yoMSPS5JiQ
7355,ozdakaac3d5c3izl7tcrrzu7i,29610,"Dus Bahane 2.0 (From ""Baaghi 3"") (feat. K.K., Shaan, Tulsi Kumar)",Vishal Dadlani,"Dus Bahane 2.0 (From ""Baaghi 3"") (feat. K.K., Shaan, Tulsi Kumar)",spotify:track:0z9lOAVgQT5bysEKZ6Wwbk,"Vishal Dadlani:Dus Bahane 2.0 (From ""Baaghi 3"") (feat. K.K., Shaan, Tulsi Kumar)",0z9lOAVgQT5bysEKZ6Wwbk
7356,ozdakaac3d5c3izl7tcrrzu7i,27520,Dus Bahane,Shaan,Dus,spotify:track:1vBmaijoCBoqmwc3zs5n3s,Shaan:Dus Bahane,1vBmaijoCBoqmwc3zs5n3s
7357,ozdakaac3d5c3izl7tcrrzu7i,119540,Tu Mera Hero,Pritam,Desi Boyz,spotify:track:5f82cj8Bkl0mTsqAZiJkp1,Pritam:Tu Mera Hero,5f82cj8Bkl0mTsqAZiJkp1
7358,ozdakaac3d5c3izl7tcrrzu7i,4610,Ainvayi Ainvayi,Salim–Sulaiman,Band Baaja Baaraat,spotify:track:74AqVxZ3oXwJ8olHssBUG3,Salim–Sulaiman:Ainvayi Ainvayi,74AqVxZ3oXwJ8olHssBUG3
7359,ozdakaac3d5c3izl7tcrrzu7i,127170,It's the Time to Disco,Shankar-Ehsaan-Loy,Kal Ho Naa Ho (Original Motion Picture Soundtrack),spotify:track:3hCUkos0NxuSFl73oOHJzb,Shankar-Ehsaan-Loy:It's the Time to Disco,3hCUkos0NxuSFl73oOHJzb
7360,ozdakaac3d5c3izl7tcrrzu7i,50230,"You Are My Soniya (From ""Kabhi Khushi Kabhie Gham"")",Sandesh Shandilya,Sonu Nigam: Best of Me,spotify:track:0vt3DlLY9G276aK4p29yRT,"Sandesh Shandilya:You Are My Soniya (From ""Kabhi Khushi Kabhie Gham"")",0vt3DlLY9G276aK4p29yRT
7361,ozdakaac3d5c3izl7tcrrzu7i,133680,Ishq Tera Tadpave - Oh Ho Ho Ho,Sukhbir,Ishq Tera Tadpave,spotify:track:3NpNTYETMcXspfs8hE8T7h,Sukhbir:Ishq Tera Tadpave - Oh Ho Ho Ho,3NpNTYETMcXspfs8hE8T7h
7362,ozdakaac3d5c3izl7tcrrzu7i,7950,Lavender Haze,Taylor Swift,Midnights,spotify:track:5jQI2r1RdgtuT8S3iG8zFC,Taylor Swift:Lavender Haze,5jQI2r1RdgtuT8S3iG8zFC
7363,ozdakaac3d5c3izl7tcrrzu7i,15280,Maroon,Taylor Swift,Midnights,spotify:track:3eX0NZfLtGzoLUxPNvRfqm,Taylor Swift:Maroon,3eX0NZfLtGzoLUxPNvRfqm
7364,ozdakaac3d5c3izl7tcrrzu7i,103470,Dear Reader,Taylor Swift,Midnights,spotify:track:3QF5RsWzK1lCvf2o2cY65P,Taylor Swift:Dear Reader,3QF5RsWzK1lCvf2o2cY65P
7365,ozdakaac3d5c3izl7tcrrzu7i,200598,Til Kingdom Come,Coldplay,X&Y,spotify:track:1wQXj5bgxyZQ2XmE2X9s6n,Coldplay:Til Kingdom Come,1wQXj5bgxyZQ2XmE2X9s6n
7366,ozdakaac3d5c3izl7tcrrzu7i,116666,Please Notice,Christian Leave,Hope,spotify:track:36seMHoyXmLUNxcwzwjdF7,Christian Leave:Please Notice,36seMHoyXmLUNxcwzwjdF7
7367,ozdakaac3d5c3izl7tcrrzu7i,174760,Love Grows (Where My Rosemary Goes),Edison Lighthouse,Love Grows (Where My Rosemary Goes) & Other Gems,spotify:track:5Ts1DYOuouQLgzTaisxWYh,Edison Lighthouse:Love Grows (Where My Rosemary Goes),5Ts1DYOuouQLgzTaisxWYh
7368,ozdakaac3d5c3izl7tcrrzu7i,2835,Sparks,Coldplay,Parachutes,spotify:track:7D0RhFcb3CrfPuTJ0obrod,Coldplay:Sparks,7D0RhFcb3CrfPuTJ0obrod
7369,ozdakaac3d5c3izl7tcrrzu7i,260946,Sparks Fly,Taylor Swift,Speak Now,spotify:track:46NGAvL695VnbcSeTmQWmM,Taylor Swift:Sparks Fly,46NGAvL695VnbcSeTmQWmM
7370,ozdakaac3d5c3izl7tcrrzu7i,52813,Rooftop Kiss,James Horner,The Amazing Spider-Man (Music from the Motion Picture),spotify:track:1kLeO0H9TdEewIZdr7Zi2i,James Horner:Rooftop Kiss,1kLeO0H9TdEewIZdr7Zi2i
7371,ozdakaac3d5c3izl7tcrrzu7i,221306,Lover,Taylor Swift,Lover,spotify:track:1dGr1c8CrMLDpV6mPbImSI,Taylor Swift:Lover,1dGr1c8CrMLDpV6mPbImSI
7372,ozdakaac3d5c3izl7tcrrzu7i,178833,JEWEL,Adam Melchor,JEWEL,spotify:track:4Z66AgIgtabDwpmPLIE6uB,Adam Melchor:JEWEL,4Z66AgIgtabDwpmPLIE6uB
7373,ozdakaac3d5c3izl7tcrrzu7i,212200,You're Still The One,Shania Twain,Come On Over,spotify:track:1wb4P4F0sxAQ2KXrRvsx6n,Shania Twain:You're Still The One,1wb4P4F0sxAQ2KXrRvsx6n
7374,ozdakaac3d5c3izl7tcrrzu7i,162797,Nothing,Bruno Major,To Let A Good Thing Die,spotify:track:1lORkxEMmsCZqhoxcmk3A3,Bruno Major:Nothing,1lORkxEMmsCZqhoxcmk3A3
7375,ozdakaac3d5c3izl7tcrrzu7i,227722,Beyond,Leon Bridges,Good Thing,spotify:track:1Omt5bfz1tZUCqd26HxbS0,Leon Bridges:Beyond,1Omt5bfz1tZUCqd26HxbS0
7376,ozdakaac3d5c3izl7tcrrzu7i,42050,Photograph,Cody Fry,Pictures of Mountains,spotify:track:72O82q8TpJTDKgJ7aCXjkk,Cody Fry:Photograph,72O82q8TpJTDKgJ7aCXjkk
7377,ozdakaac3d5c3izl7tcrrzu7i,1010,Till Forever Falls Apart,Ashe,Till Forever Falls Apart,spotify:track:2769RhOZs0ezRncRW1vryp,Ashe:Till Forever Falls Apart,2769RhOZs0ezRncRW1vryp
7378,ozdakaac3d5c3izl7tcrrzu7i,1640,The Most Beautiful Thing,Bruno Major,To Let A Good Thing Die,spotify:track:07koEqsKHZTlGVMC9eoEjO,Bruno Major:The Most Beautiful Thing,07koEqsKHZTlGVMC9eoEjO
7379,ozdakaac3d5c3izl7tcrrzu7i,182026,Miss You,Louis Tomlinson,Miss You,spotify:track:3zxrecYFao03IrrcyFiaMU,Louis Tomlinson:Miss You,3zxrecYFao03IrrcyFiaMU
7380,ozdakaac3d5c3izl7tcrrzu7i,225960,Message In A Bottle (Taylor's Version) (From The Vault),Taylor Swift,Red (Taylor's Version),spotify:track:3z6XUommYDWPHeFhmhhT6j,Taylor Swift:Message In A Bottle (Taylor's Version) (From The Vault),3z6XUommYDWPHeFhmhhT6j
7381,ozdakaac3d5c3izl7tcrrzu7i,277591,Mr. Perfectly Fine (Taylor’s Version) (From The Vault),Taylor Swift,Mr. Perfectly Fine (Taylor’s Version) (From The Vault),spotify:track:7l2tmgUhV7Y2aJHjiszifg,Taylor Swift:Mr. Perfectly Fine (Taylor’s Version) (From The Vault),7l2tmgUhV7Y2aJHjiszifg
7382,ozdakaac3d5c3izl7tcrrzu7i,219200,Shake It Off,Taylor Swift,1989,spotify:track:1kKlhuQE0HXp1IwBRpaH2P,Taylor Swift:Shake It Off,1kKlhuQE0HXp1IwBRpaH2P
7383,ozdakaac3d5c3izl7tcrrzu7i,167550,Nothing Lasts Forever,Dylan,Nothing Lasts Forever,spotify:track:6IzTSuvoY6w3QAhCfN1Sgb,Dylan:Nothing Lasts Forever,6IzTSuvoY6w3QAhCfN1Sgb
7384,ozdakaac3d5c3izl7tcrrzu7i,175013,Temporary Fix,One Direction,Made In The A.M.,spotify:track:2Xcvt8NRLw0xbB3ClfW8MI,One Direction:Temporary Fix,2Xcvt8NRLw0xbB3ClfW8MI
7385,ozdakaac3d5c3izl7tcrrzu7i,188174,Slow Hands,Niall Horan,Flicker,spotify:track:2cOUlop2ZakjOKe4WinesN,Niall Horan:Slow Hands,2cOUlop2ZakjOKe4WinesN
7386,ozdakaac3d5c3izl7tcrrzu7i,219801,Someone To You,BANNERS,Where The Shadow Ends,spotify:track:2f0pn9DkEJwAzXApnFh5cr,BANNERS:Someone To You,2f0pn9DkEJwAzXApnFh5cr
7387,ozdakaac3d5c3izl7tcrrzu7i,37503,Livin' On A Prayer,Bon Jovi,Slippery When Wet,spotify:track:37ZJ0p5Jm13JPevGcx4SkF,Bon Jovi:Livin' On A Prayer,37ZJ0p5Jm13JPevGcx4SkF
7388,ozdakaac3d5c3izl7tcrrzu7i,157200,Message In A Bottle (Taylor's Version) (From The Vault),Taylor Swift,Red (Taylor's Version),spotify:track:3z6XUommYDWPHeFhmhhT6j,Taylor Swift:Message In A Bottle (Taylor's Version) (From The Vault),3z6XUommYDWPHeFhmhhT6j
7389,ozdakaac3d5c3izl7tcrrzu7i,217199,Cold As You,Taylor Swift,Taylor Swift,spotify:track:569sXXQ7t0jSdqHooi2yqs,Taylor Swift:Cold As You,569sXXQ7t0jSdqHooi2yqs
7390,ozdakaac3d5c3izl7tcrrzu7i,210370,Cold As You,Taylor Swift,Taylor Swift,spotify:track:569sXXQ7t0jSdqHooi2yqs,Taylor Swift:Cold As You,569sXXQ7t0jSdqHooi2yqs
7391,ozdakaac3d5c3izl7tcrrzu7i,221660,The Best Day,Taylor Swift,Fearless,spotify:track:7CjuAoOiSrwWv7wJonAUmw,Taylor Swift:The Best Day,7CjuAoOiSrwWv7wJonAUmw
7392,ozdakaac3d5c3izl7tcrrzu7i,385140,Ours,Taylor Swift,Speak Now,spotify:track:0hK93KD6Y0j9giUGh4Valj,Taylor Swift:Ours,0hK93KD6Y0j9giUGh4Valj
7393,ozdakaac3d5c3izl7tcrrzu7i,283010,Mine,Taylor Swift,Speak Now,spotify:track:67Io3gxHwfbUreBf114c0u,Taylor Swift:Mine,67Io3gxHwfbUreBf114c0u
7394,ozdakaac3d5c3izl7tcrrzu7i,317960,Long Live,Taylor Swift,Speak Now,spotify:track:4ewAfHYpDTzpW1GKO44CVP,Taylor Swift:Long Live,4ewAfHYpDTzpW1GKO44CVP
7395,ozdakaac3d5c3izl7tcrrzu7i,227220,If This Was A Movie,Taylor Swift,Speak Now,spotify:track:5tSmAABuoOfR59lrtXdDqm,Taylor Swift:If This Was A Movie,5tSmAABuoOfR59lrtXdDqm
7396,ozdakaac3d5c3izl7tcrrzu7i,369180,Two Is Better Than One (feat. Taylor Swift),BOYS LIKE GIRLS,Love Drunk,spotify:track:1MaqkdFNIKPdpQGDzme5ss,BOYS LIKE GIRLS:Two Is Better Than One (feat. Taylor Swift),1MaqkdFNIKPdpQGDzme5ss
7397,ozdakaac3d5c3izl7tcrrzu7i,940,18,One Direction,FOUR,spotify:track:3JjnGLK8IxkNLvo8Lb3KOM,One Direction:18,3JjnGLK8IxkNLvo8Lb3KOM
7398,ozdakaac3d5c3izl7tcrrzu7i,1000,I Don’t Wanna Live Forever (Fifty Shades Darker),ZAYN,reputation Stadium Tour Surprise Song Playlist,spotify:track:55n9yjI6qqXh5F2mYvUc2y,ZAYN:I Don’t Wanna Live Forever (Fifty Shades Darker),55n9yjI6qqXh5F2mYvUc2y
7399,ozdakaac3d5c3izl7tcrrzu7i,1180,Supercut,Lorde,Melodrama,spotify:track:6K8VQ84MqhsoakN5MjrnVR,Lorde:Supercut,6K8VQ84MqhsoakN5MjrnVR
7400,ozdakaac3d5c3izl7tcrrzu7i,1130,Today Was A Fairytale (Taylor’s Version),Taylor Swift,Fearless (Taylor's Version),spotify:track:2JoJrsEV15OzbijS47lids,Taylor Swift:Today Was A Fairytale (Taylor’s Version),2JoJrsEV15OzbijS47lids
7401,ozdakaac3d5c3izl7tcrrzu7i,1120,They Don't Know About Us,One Direction,Take Me Home,spotify:track:6M31fPFCYB8Job3MCjjrDV,One Direction:They Don't Know About Us,6M31fPFCYB8Job3MCjjrDV
7402,ozdakaac3d5c3izl7tcrrzu7i,80,Little Freak,Harry Styles,Harry's House,spotify:track:3i058E8uxTsYqJ5NWZzqSj,Harry Styles:Little Freak,3i058E8uxTsYqJ5NWZzqSj
7403,ozdakaac3d5c3izl7tcrrzu7i,22990,Just Give Me a Reason (feat. Nate Ruess),P!nk,The Truth About Love,spotify:track:1mKXFLRA179hdOWQBwUk9e,P!nk:Just Give Me a Reason (feat. Nate Ruess),1mKXFLRA179hdOWQBwUk9e
7404,ozdakaac3d5c3izl7tcrrzu7i,3350,Way Back Into Love,Hugh Grant,Music And Lyrics - Music From and Inspired By The Motion Picture,spotify:track:0zYP35FfMItfaP6c9gcQZB,Hugh Grant:Way Back Into Love,0zYP35FfMItfaP6c9gcQZB
7405,ozdakaac3d5c3izl7tcrrzu7i,1470,Red (Taylor's Version),Taylor Swift,Red (Taylor's Version),spotify:track:4OAuvHryIVv4kMDNSLuPt6,Taylor Swift:Red (Taylor's Version),4OAuvHryIVv4kMDNSLuPt6
7406,ozdakaac3d5c3izl7tcrrzu7i,1450,Night Changes,One Direction,FOUR,spotify:track:5O2P9iiztwhomNh8xkR9lJ,One Direction:Night Changes,5O2P9iiztwhomNh8xkR9lJ
7407,ozdakaac3d5c3izl7tcrrzu7i,2840,Raise Your Glass,P!nk,Raise Your Glass,spotify:track:1gv4xPanImH17bKZ9rOveR,P!nk:Raise Your Glass,1gv4xPanImH17bKZ9rOveR
7408,ozdakaac3d5c3izl7tcrrzu7i,1390,Won't Go Home Without You,Maroon 5,It Won't Be Soon Before Long,spotify:track:6WEBwvsmpaoGxka0tSh5a7,Maroon 5:Won't Go Home Without You,6WEBwvsmpaoGxka0tSh5a7
7409,ozdakaac3d5c3izl7tcrrzu7i,1030,So Good,Halsey,So Good,spotify:track:6kxaaIeowajN7w21PfMLbu,Halsey:So Good,6kxaaIeowajN7w21PfMLbu
7410,ozdakaac3d5c3izl7tcrrzu7i,860,The Very First Night (Taylor's Version) (From The Vault),Taylor Swift,Red (Taylor's Version),spotify:track:6pYNq0ZwpPVazKzsqpf0G8,Taylor Swift:The Very First Night (Taylor's Version) (From The Vault),6pYNq0ZwpPVazKzsqpf0G8
7411,ozdakaac3d5c3izl7tcrrzu7i,480,What About Us,P!nk,Beautiful Trauma,spotify:track:0Qh38w01QRXK6KHIv0e3hb,P!nk:What About Us,0Qh38w01QRXK6KHIv0e3hb
7412,ozdakaac3d5c3izl7tcrrzu7i,50,Satellite,Harry Styles,Harry's House,spotify:track:0rzaRSujxA0bKyjJl6vHYq,Harry Styles:Satellite,0rzaRSujxA0bKyjJl6vHYq
7413,ozdakaac3d5c3izl7tcrrzu7i,0,I Lived,OneRepublic,Native,spotify:track:3IQF4xCQUPicbA4hWfTxPo,OneRepublic:I Lived,3IQF4xCQUPicbA4hWfTxPo
7414,ozdakaac3d5c3izl7tcrrzu7i,5980,If I Could Fly,One Direction,Made In The A.M.,spotify:track:5CRVwXGikmqzoRO6q7FeAg,One Direction:If I Could Fly,5CRVwXGikmqzoRO6q7FeAg
7415,ozdakaac3d5c3izl7tcrrzu7i,1420,Begin Again (Taylor's Version),Taylor Swift,Red (Taylor's Version),spotify:track:05GsNucq8Bngd9fnd4fRa0,Taylor Swift:Begin Again (Taylor's Version),05GsNucq8Bngd9fnd4fRa0
7416,ozdakaac3d5c3izl7tcrrzu7i,1630,Through the Dark,One Direction,Midnight Memories (Deluxe),spotify:track:1a0PcmEJAOEp4ZT3YtSLkM,One Direction:Through the Dark,1a0PcmEJAOEp4ZT3YtSLkM
7417,ozdakaac3d5c3izl7tcrrzu7i,2990,Tides,Ed Sheeran,=,spotify:track:2JiHR4gCDjXwYVRDmwdk95,Ed Sheeran:Tides,2JiHR4gCDjXwYVRDmwdk95
7418,ozdakaac3d5c3izl7tcrrzu7i,1300,Matilda,Harry Styles,Harry's House,spotify:track:6uvh0In7u1Xn4HgxOfAn8O,Harry Styles:Matilda,6uvh0In7u1Xn4HgxOfAn8O
7419,ozdakaac3d5c3izl7tcrrzu7i,1120,Who Says,Selena Gomez & The Scene,When The Sun Goes Down,spotify:track:3TcL0dyCMyr0kyTTc4NLgI,Selena Gomez & The Scene:Who Says,3TcL0dyCMyr0kyTTc4NLgI
7420,ozdakaac3d5c3izl7tcrrzu7i,1110,Back To December,Taylor Swift,Speak Now,spotify:track:0tr6XR58KBdDYd8qvHVTs8,Taylor Swift:Back To December,0tr6XR58KBdDYd8qvHVTs8
7421,ozdakaac3d5c3izl7tcrrzu7i,13210,Who Knew,P!nk,I'm Not Dead,spotify:track:2hns6Dv29Yrg68AVTJiAyA,P!nk:Who Knew,2hns6Dv29Yrg68AVTJiAyA
7422,ozdakaac3d5c3izl7tcrrzu7i,8780,Secrets,OneRepublic,Waking Up,spotify:track:1NhPKVLsHhFUHIOZ32QnS2,OneRepublic:Secrets,1NhPKVLsHhFUHIOZ32QnS2
7423,ozdakaac3d5c3izl7tcrrzu7i,89990,Steal My Girl,One Direction,FOUR,spotify:track:2Bs4jQEGMycglOfWPBqrVG,One Direction:Steal My Girl,2Bs4jQEGMycglOfWPBqrVG
7424,ozdakaac3d5c3izl7tcrrzu7i,2060,"I See the Light - From ""Tangled"" / Soundtrack Version",Mandy Moore,Songs and Story: Tangled,spotify:track:1yh793k8lDYfXv3DhHaIXC,"Mandy Moore:I See the Light - From ""Tangled"" / Soundtrack Version",1yh793k8lDYfXv3DhHaIXC
7425,ozdakaac3d5c3izl7tcrrzu7i,760,White Horse (Taylor’s Version),Taylor Swift,Fearless (Taylor's Version),spotify:track:5YL553x8sHderRBDlm3NM3,Taylor Swift:White Horse (Taylor’s Version),5YL553x8sHderRBDlm3NM3
7426,ozdakaac3d5c3izl7tcrrzu7i,310,It's Time,Imagine Dragons,Night Visions,spotify:track:7MXlTgQeo3IVlMpLnZuhxc,Imagine Dragons:It's Time,7MXlTgQeo3IVlMpLnZuhxc
7427,ozdakaac3d5c3izl7tcrrzu7i,6000,Something I Need,OneRepublic,Native,spotify:track:5aIZ2jtxZ4o4GHQXTybkIa,OneRepublic:Something I Need,5aIZ2jtxZ4o4GHQXTybkIa
7428,ozdakaac3d5c3izl7tcrrzu7i,104080,Perfect,One Direction,Made In The A.M.,spotify:track:3NLnwwAQbbFKcEcV8hDItk,One Direction:Perfect,3NLnwwAQbbFKcEcV8hDItk
7429,ozdakaac3d5c3izl7tcrrzu7i,176760,The Story Of Us,Taylor Swift,Speak Now,spotify:track:2jt90bYlYDg1lXYWES34LJ,Taylor Swift:The Story Of Us,2jt90bYlYDg1lXYWES34LJ
7430,ozdakaac3d5c3izl7tcrrzu7i,4810,Hope Has Wings,Brie Larson,Finally Out Of P.E.,spotify:track:3HIaJArPp28LNS0ovGhrQe,Brie Larson:Hope Has Wings,3HIaJArPp28LNS0ovGhrQe
7431,ozdakaac3d5c3izl7tcrrzu7i,172000,"You're On Your Own, Kid",Taylor Swift,Midnights,spotify:track:5phOffUF55tovtQaz1alMo,"Taylor Swift:You're On Your Own, Kid",5phOffUF55tovtQaz1alMo
7432,ozdakaac3d5c3izl7tcrrzu7i,19660,Every Time Africa Plays,Sonia Stein,Every Time Africa Plays,spotify:track:3nDGyQ6tLaSdtRnGM3N6uP,Sonia Stein:Every Time Africa Plays,3nDGyQ6tLaSdtRnGM3N6uP
7433,ozdakaac3d5c3izl7tcrrzu7i,83440,Toxic,Britney Spears,In The Zone,spotify:track:6I9VzXrHxO9rA9A5euc8Ak,Britney Spears:Toxic,6I9VzXrHxO9rA9A5euc8Ak
7434,ozdakaac3d5c3izl7tcrrzu7i,223360,Bad Romance,Lady Gaga,The Fame Monster,spotify:track:0SiywuOBRcynK0uKGWdCnn,Lady Gaga:Bad Romance,0SiywuOBRcynK0uKGWdCnn
7435,ozdakaac3d5c3izl7tcrrzu7i,100,Just Dance,Lady Gaga,The Fame,spotify:track:1dzQoRqT5ucxXVaAhTcT0J,Lady Gaga:Just Dance,1dzQoRqT5ucxXVaAhTcT0J
7436,ozdakaac3d5c3izl7tcrrzu7i,21210,Hot N Cold,Katy Perry,One Of The Boys,spotify:track:1TEjSXPdAakDotj2Wji3PU,Katy Perry:Hot N Cold,1TEjSXPdAakDotj2Wji3PU
7437,ozdakaac3d5c3izl7tcrrzu7i,13130,Kings & Queens,Ava Max,Heaven & Hell,spotify:track:7a53HqqArd4b9NF4XAmlbI,Ava Max:Kings & Queens,7a53HqqArd4b9NF4XAmlbI
7438,ozdakaac3d5c3izl7tcrrzu7i,426600,My Head & My Heart,Ava Max,Heaven & Hell,spotify:track:1KixkQVDUHggZMU9dUobgm,Ava Max:My Head & My Heart,1KixkQVDUHggZMU9dUobgm
